"id","y"
6907,"1"
6908,"1"
6909,"0"
6910,"0"
6911,"0"
6912,"0"
6913,"1"
6914,"1"
6915,"1"
6916,"1"
6917,"1"
6918,"1"
6919,"0"
6920,"0"
6921,"1"
6922,"0"
6923,"0"
6924,"1"
6925,"1"
6926,"1"
6927,"0"
6928,"1"
6929,"0"
6930,"0"
6931,"1"
6932,"0"
6933,"0"
6934,"1"
6935,"0"
6936,"1"
6937,"0"
6938,"0"
6939,"1"
6940,"1"
6941,"1"
6942,"1"
6943,"1"
6944,"1"
6945,"1"
6946,"1"
6947,"0"
6948,"1"
6949,"1"
6950,"0"
6951,"1"
6952,"0"
6953,"1"
6954,"0"
6955,"0"
6956,"1"
6957,"0"
6958,"1"
6959,"0"
6960,"1"
6961,"1"
6962,"1"
6963,"0"
6964,"1"
6965,"0"
6966,"1"
6967,"0"
6968,"1"
6969,"0"
6970,"0"
6971,"0"
6972,"1"
6973,"1"
6974,"0"
6975,"1"
6976,"0"
6977,"1"
6978,"0"
6979,"1"
6980,"0"
6981,"1"
6982,"1"
6983,"1"
6984,"0"
6985,"1"
6986,"1"
6987,"1"
6988,"0"
6989,"1"
6990,"0"
6991,"1"
6992,"1"
6993,"1"
6994,"1"
6995,"0"
6996,"1"
6997,"1"
6998,"0"
6999,"0"
7000,"0"
7001,"1"
7002,"1"
7003,"0"
7004,"0"
7005,"1"
7006,"1"
7007,"0"
7008,"0"
7009,"0"
7010,"1"
7011,"0"
7012,"0"
7013,"1"
7014,"1"
7015,"1"
7016,"1"
7017,"0"
7018,"0"
7019,"1"
7020,"0"
7021,"1"
7022,"0"
7023,"1"
7024,"0"
7025,"1"
7026,"1"
7027,"0"
7028,"0"
7029,"0"
7030,"1"
7031,"0"
7032,"0"
7033,"0"
7034,"0"
7035,"0"
7036,"1"
7037,"1"
7038,"1"
7039,"0"
7040,"1"
7041,"1"
7042,"1"
7043,"0"
7044,"1"
7045,"1"
7046,"1"
7047,"0"
7048,"1"
7049,"1"
7050,"1"
7051,"0"
7052,"0"
7053,"0"
7054,"1"
7055,"1"
7056,"0"
7057,"0"
7058,"0"
7059,"0"
7060,"0"
7061,"0"
7062,"1"
7063,"0"
7064,"0"
7065,"0"
7066,"1"
7067,"1"
7068,"1"
7069,"1"
7070,"0"
7071,"0"
7072,"1"
7073,"0"
7074,"0"
7075,"1"
7076,"1"
7077,"0"
7078,"0"
7079,"0"
7080,"1"
7081,"1"
7082,"1"
7083,"0"
7084,"0"
7085,"0"
7086,"0"
7087,"1"
7088,"0"
7089,"1"
7090,"1"
7091,"1"
7092,"1"
7093,"1"
7094,"0"
7095,"1"
7096,"0"
7097,"1"
7098,"0"
7099,"1"
7100,"1"
7101,"1"
7102,"1"
7103,"0"
7104,"1"
7105,"0"
7106,"1"
7107,"0"
7108,"0"
7109,"0"
7110,"1"
7111,"0"
7112,"1"
7113,"1"
7114,"1"
7115,"1"
7116,"1"
7117,"1"
7118,"0"
7119,"0"
7120,"0"
7121,"1"
7122,"1"
7123,"0"
7124,"0"
7125,"1"
7126,"1"
7127,"0"
7128,"1"
7129,"1"
7130,"1"
7131,"0"
7132,"1"
7133,"1"
7134,"1"
7135,"0"
7136,"0"
7137,"1"
7138,"0"
7139,"1"
7140,"1"
7141,"0"
7142,"1"
7143,"0"
7144,"1"
7145,"1"
7146,"1"
7147,"0"
7148,"1"
7149,"1"
7150,"1"
7151,"1"
7152,"1"
7153,"1"
7154,"1"
7155,"1"
7156,"1"
7157,"0"
7158,"0"
7159,"1"
7160,"1"
7161,"0"
7162,"0"
7163,"1"
7164,"0"
7165,"0"
7166,"1"
7167,"1"
7168,"1"
7169,"1"
7170,"0"
7171,"1"
7172,"0"
7173,"1"
7174,"1"
7175,"0"
7176,"0"
7177,"1"
7178,"0"
7179,"1"
7180,"1"
7181,"0"
7182,"1"
7183,"1"
7184,"0"
7185,"1"
7186,"1"
7187,"0"
7188,"1"
7189,"1"
7190,"1"
7191,"0"
7192,"1"
7193,"1"
7194,"0"
7195,"1"
7196,"0"
7197,"0"
7198,"1"
7199,"1"
7200,"1"
7201,"0"
7202,"1"
7203,"1"
7204,"1"
7205,"0"
7206,"0"
7207,"0"
7208,"1"
7209,"0"
7210,"1"
7211,"1"
7212,"0"
7213,"0"
7214,"1"
7215,"1"
7216,"0"
7217,"0"
7218,"0"
7219,"1"
7220,"1"
7221,"0"
7222,"0"
7223,"0"
7224,"1"
7225,"0"
7226,"0"
7227,"0"
7228,"1"
7229,"0"
7230,"1"
7231,"1"
7232,"1"
7233,"1"
7234,"1"
7235,"0"
7236,"1"
7237,"1"
7238,"0"
7239,"0"
7240,"0"
7241,"1"
7242,"0"
7243,"0"
7244,"1"
7245,"0"
7246,"1"
7247,"0"
7248,"0"
7249,"0"
7250,"0"
7251,"0"
7252,"0"
7253,"1"
7254,"1"
7255,"0"
7256,"0"
7257,"0"
7258,"1"
7259,"0"
7260,"1"
7261,"0"
7262,"0"
7263,"1"
7264,"0"
7265,"0"
7266,"1"
7267,"1"
7268,"0"
7269,"1"
7270,"1"
7271,"0"
7272,"1"
7273,"0"
7274,"1"
7275,"0"
7276,"1"
7277,"1"
7278,"0"
7279,"1"
7280,"1"
7281,"1"
7282,"0"
7283,"1"
7284,"0"
7285,"1"
7286,"1"
7287,"1"
7288,"1"
7289,"1"
7290,"0"
7291,"1"
7292,"1"
7293,"1"
7294,"1"
7295,"0"
7296,"0"
7297,"0"
7298,"1"
7299,"0"
7300,"1"
7301,"1"
7302,"1"
7303,"0"
7304,"0"
7305,"1"
7306,"1"
7307,"0"
7308,"1"
7309,"1"
7310,"1"
7311,"0"
7312,"1"
7313,"1"
7314,"0"
7315,"0"
7316,"0"
7317,"0"
7318,"1"
7319,"0"
7320,"0"
7321,"0"
7322,"1"
7323,"1"
7324,"1"
7325,"1"
7326,"1"
7327,"1"
7328,"0"
7329,"0"
7330,"0"
7331,"0"
7332,"0"
7333,"1"
7334,"1"
7335,"1"
7336,"1"
7337,"1"
7338,"0"
7339,"0"
7340,"1"
7341,"0"
7342,"0"
7343,"1"
7344,"1"
7345,"0"
7346,"1"
7347,"1"
7348,"0"
7349,"1"
7350,"1"
7351,"0"
7352,"0"
7353,"1"
7354,"0"
7355,"0"
7356,"0"
7357,"1"
7358,"1"
7359,"0"
7360,"0"
7361,"0"
7362,"0"
7363,"1"
7364,"0"
7365,"1"
7366,"1"
7367,"1"
7368,"1"
7369,"1"
7370,"0"
7371,"0"
7372,"1"
7373,"1"
7374,"0"
7375,"0"
7376,"1"
7377,"0"
7378,"1"
7379,"1"
7380,"0"
7381,"0"
7382,"0"
7383,"1"
7384,"0"
7385,"1"
7386,"1"
7387,"1"
7388,"0"
7389,"0"
7390,"1"
7391,"1"
7392,"0"
7393,"0"
7394,"1"
7395,"0"
7396,"0"
7397,"1"
7398,"1"
7399,"0"
7400,"0"
7401,"0"
7402,"0"
7403,"0"
7404,"1"
7405,"0"
7406,"1"
7407,"1"
7408,"0"
7409,"0"
7410,"1"
7411,"1"
7412,"1"
7413,"0"
7414,"0"
7415,"0"
7416,"0"
7417,"0"
7418,"0"
7419,"0"
7420,"0"
7421,"0"
7422,"0"
7423,"0"
7424,"0"
7425,"0"
7426,"1"
7427,"0"
7428,"1"
7429,"1"
7430,"1"
7431,"1"
7432,"1"
7433,"1"
7434,"0"
7435,"1"
7436,"1"
7437,"0"
7438,"0"
7439,"0"
7440,"0"
7441,"1"
7442,"0"
7443,"0"
7444,"1"
7445,"0"
7446,"0"
7447,"0"
7448,"1"
7449,"1"
7450,"1"
7451,"0"
7452,"0"
7453,"1"
7454,"0"
7455,"1"
7456,"1"
7457,"1"
7458,"0"
7459,"0"
7460,"1"
7461,"1"
7462,"0"
7463,"0"
7464,"1"
7465,"1"
7466,"0"
7467,"1"
7468,"1"
7469,"0"
7470,"0"
7471,"0"
7472,"1"
7473,"1"
7474,"1"
7475,"0"
7476,"1"
7477,"0"
7478,"0"
7479,"0"
7480,"1"
7481,"1"
7482,"1"
7483,"1"
7484,"1"
7485,"1"
7486,"1"
7487,"1"
7488,"1"
7489,"1"
7490,"1"
7491,"0"
7492,"1"
7493,"1"
7494,"0"
7495,"0"
7496,"0"
7497,"1"
